Save for Later


134 seconds
Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Auckland Aero,1962,C74082,-37.00813,174.78873,7,H,N/A
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Max_min: Daily
Station,Date(NZST),Tmax(C),Period(Hrs),Tmin(C),Period(Hrs),Tgmin(C),Period(Hrs),Tmean(C),RHmean(%),Period(Hrs),Freq
1962,19860817:0900,13.6,24,3.9,24,-0.9,24,-,-,-,D
1962,19860818:0900,14.4,24,2.9,24,-1.4,24,-,-,-,D
1962,19860819:0900,15.9,24,6.9,24,8.5,24,-,-,-,D
1962,19860820:0900,14.2,24,12.0,24,11.5,24,-,-,-,D
1962,19860821:0900,14.7,24,12.6,24,11.9,24,-,-,-,D
1962,19860822:0900,16.4,24,12.6,24,11.3,24,-,-,-,D
1962,19860823:0900,17.1,24,11.4,24,10.3,24,-,-,-,D
1962,19860824:0900,13.4,24,8.7,24,4.9,24,-,-,-,D
1962,19860825:0900,14.5,24,8.9,24,4.4,24,-,-,-,D
1962,19860826:0900,14.3,24,4.5,24,-0.7,24,-,-,-,D
1962,19860827:0900,12.7,24,5.4,24,1.9,24,-,-,-,D
1962,19860828:0900,13.7,24,7.9,24,4.5,24,-,-,-,D
1962,19860829:0900,14.4,24,7.3,24,5.1,24,-,-,-,D
1962,19860830:0900,13.7,24,4.5,24,0.0,24,-,-,-,D
1962,19860831:0900,13.9,24,3.2,24,-0.5,24,-,-,-,D
1962,19860901:0900,13.9,24,4.9,24,1.4,24,-,-,-,D
1962,19860902:0900,14.9,24,9.1,24,8.1,24,-,-,-,D
1962,19860903:0900,14.1,24,8.5,24,7.8,24,-,-,-,D
1962,19860904:0900,12.9,24,8.4,24,6.1,24,-,-,-,D
1962,19860905:0900,15.2,24,10.8,24,9.8,24,-,-,-,D
1962,19860906:0900,14.6,24,11.6,24,11.0,24,-,-,-,D
1962,19860907:0900,15.3,24,12.3,24,11.4,24,-,-,-,D
1962,19860908:0900,17.7,24,10.4,24,9.1,24,-,-,-,D
1962,19860909:0900,15.1,24,7.3,24,4.1,24,-,-,-,D
1962,19860910:0900,12.2,24,5.9,24,1.6,24,-,-,-,D
1962,19860911:0900,12.8,24,7.6,24,4.3,24,-,-,-,D
1962,19860912:0900,14.8,24,9.9,24,9.5,24,-,-,-,D
1962,19860913:0900,16.4,24,10.9,24,8.4,24,-,-,-,D
1962,19860914:0900,14.9,24,7.4,24,3.1,24,-,-,-,D
1962,19860915:0900,16.4,24,11.4,24,11.0,24,-,-,-,D
1962,19860916:0900,16.2,24,12.5,24,12.4,24,-,-,-,D
1962,19860917:0900,19.1,24,12.0,24,11.5,24,-,-,-,D
1962,19860918:0900,13.9,24,9.5,24,7.8,24,-,-,-,D
1962,19860919:0900,15.8,24,7.8,24,4.1,24,-,-,-,D
1962,19860920:0900,15.0,24,11.6,24,10.4,24,-,-,-,D
1962,19860921:0900,16.1,24,10.8,24,8.6,24,-,-,-,D
1962,19860922:0900,16.8,24,9.7,24,5.8,24,-,-,-,D
1962,19860923:0900,14.8,24,10.9,24,9.4,24,-,-,-,D
1962,19860924:0900,14.1,24,10.3,24,7.5,24,-,-,-,D
1962,19860925:0900,15.2,24,11.7,24,9.8,24,-,-,-,D
1962,19860926:0900,17.2,24,7.7,24,4.1,24,-,-,-,D
1962,19860927:0900,15.7,24,5.6,24,1.4,24,-,-,-,D
1962,19860928:0900,16.4,24,11.1,24,7.5,24,-,-,-,D
1962,19860929:0900,18.5,24,13.0,24,12.2,24,-,-,-,D
1962,19860930:0900,14.9,24,11.3,24,10.0,24,-,-,-,D
1962,19861001:0900,15.8,24,12.0,24,10.2,24,-,-,-,D
1962,19861002:0900,16.2,24,11.8,24,11.0,24,-,-,-,D
1962,19861003:0900,15.6,24,12.4,24,10.4,24,-,-,-,D
1962,19861004:0900,17.8,24,14.2,24,13.5,24,-,-,-,D
1962,19861005:0900,19.8,24,14.2,24,13.4,24,-,-,-,D
1962,19861006:0900,17.5,24,11.8,24,10.6,24,-,-,-,D
1962,19861007:0900,16.7,24,9.6,24,4.5,24,-,-,-,D
1962,19861008:0900,16.4,24,7.5,24,2.3,24,-,-,-,D
1962,19861009:0900,18.5,24,9.7,24,5.0,24,-,-,-,D
1962,19861010:0900,18.7,24,12.7,24,10.8,24,-,-,-,D
1962,19861011:0900,18.2,24,14.0,24,13.9,24,-,-,-,D
1962,19861012:0900,21.1,24,13.4,24,11.7,24,-,-,-,D
1962,19861013:0900,17.2,24,13.2,24,11.7,24,-,-,-,D
1962,19861014:0900,16.8,24,12.0,24,10.0,24,-,-,-,D
1962,19861015:0900,17.4,24,7.2,24,1.5,24,-,-,-,D
1962,19861016:0900,17.8,24,12.5,24,5.9,24,-,-,-,D
1962,19861017:0900,19.2,24,11.9,24,9.8,24,-,-,-,D
1962,19861018:0900,17.4,24,12.2,24,9.9,24,-,-,-,D
1962,19861019:0900,16.0,24,7.5,24,2.4,24,-,-,-,D
1962,19861020:0900,16.5,24,11.2,24,9.7,24,-,-,-,D
1962,19861021:0900,17.2,24,11.4,24,7.9,24,-,-,-,D
1962,19861022:0900,19.0,24,11.5,24,9.9,24,-,-,-,D
1962,19861023:0900,17.2,24,12.7,24,11.5,24,-,-,-,D
1962,19861024:0900,17.6,24,12.4,24,10.4,24,-,-,-,D
1962,19861025:0900,19.3,24,14.6,24,14.8,24,-,-,-,D
1962,19861026:0800,21.7,24,14.0,24,12.6,24,-,-,-,D
1962,19861027:0800,20.8,24,13.8,24,12.2,24,-,-,-,D
1962,19861028:0800,18.8,24,13.4,24,11.7,24,-,-,-,D
1962,19861029:0800,19.3,24,11.2,24,7.4,24,-,-,-,D
1962,19861030:0800,18.2,24,11.8,24,9.0,24,-,-,-,D
1962,19861031:0800,17.6,24,10.6,24,6.2,24,-,-,-,D
1962,19861101:0800,19.0,24,9.4,24,4.1,24,-,-,-,D
1962,19861102:0800,18.6,24,9.6,24,3.9,24,-,-,-,D
1962,19861103:0800,20.5,24,13.5,24,11.3,24,-,-,-,D
1962,19861104:0800,17.8,24,13.6,24,12.2,24,-,-,-,D
1962,19861105:0800,16.5,24,13.4,24,12.3,24,-,-,-,D
1962,19861106:0800,18.2,24,13.8,24,12.2,24,-,-,-,D
1962,19861107:0800,18.8,24,14.2,24,14.2,24,-,-,-,D
1962,19861108:0800,17.7,24,14.0,24,13.8,24,-,-,-,D
1962,19861109:0800,18.7,24,14.5,24,13.1,24,-,-,-,D
1962,19861110:0800,20.8,24,13.6,24,12.9,24,-,-,-,D
1962,19861111:0800,19.4,24,13.2,24,12.4,24,-,-,-,D
1962,19861112:0800,20.6,24,15.0,24,15.4,24,-,-,-,D
1962,19861113:0800,20.8,24,13.4,24,11.6,24,-,-,-,D
1962,19861114:0800,18.8,24,13.7,24,11.9,24,-,-,-,D
1962,19861115:0800,18.8,24,12.6,24,9.4,24,-,-,-,D
1962,19861116:0800,19.7,24,12.8,24,9.0,24,-,-,-,D
1962,19861117:0800,20.0,24,11.2,24,8.8,24,-,-,-,D
1962,19861118:0800,20.9,24,11.1,24,7.6,24,-,-,-,D
1962,19861119:0800,21.6,24,12.6,24,10.1,24,-,-,-,D
1962,19861120:0800,21.5,24,12.2,24,7.6,24,-,-,-,D
1962,19861121:0800,20.0,24,9.9,24,3.8,24,-,-,-,D
1962,19861122:0800,20.4,24,10.3,24,4.0,24,-,-,-,D
1962,19861123:0800,22.1,24,14.2,24,12.0,24,-,-,-,D
1962,19861124:0800,19.4,24,16.0,24,14.9,24,-,-,-,D
1962,19861125:0800,23.4,24,13.2,24,9.2,24,-,-,-,D
1962,19861126:0800,19.5,24,14.1,24,13.4,24,-,-,-,D
1962,19861127:0800,18.7,24,15.0,24,13.2,24,-,-,-,D
1962,19861128:0800,20.2,24,12.7,24,12.0,24,-,-,-,D
1962,19861129:0800,19.8,24,12.9,24,11.5,24,-,-,-,D
1962,19861130:0800,17.8,24,7.7,24,4.2,24,-,-,-,D
1962,19861201:0800,18.7,24,12.1,24,9.9,24,-,-,-,D
1962,19861202:0800,18.6,24,8.3,24,2.5,24,-,-,-,D
1962,19861203:0800,18.9,24,9.2,24,4.1,24,-,-,-,D
1962,19861204:0800,19.8,24,10.3,24,7.2,24,-,-,-,D
1962,19861205:0800,20.2,24,12.7,24,10.8,24,-,-,-,D
1962,19861206:0800,20.4,24,11.3,24,10.7,24,-,-,-,D
1962,19861207:0800,19.4,24,12.9,24,11.7,24,-,-,-,D
1962,19861208:0800,20.6,24,12.4,24,7.9,24,-,-,-,D
1962,19861209:0800,21.1,24,13.0,24,9.0,24,-,-,-,D
1962,19861210:0800,21.5,24,12.3,24,7.9,24,-,-,-,D
1962,19861211:0800,22.9,24,15.0,24,13.0,24,-,-,-,D
1962,19861212:0800,20.2,24,14.0,24,9.8,24,-,-,-,D
1962,19861213:0800,21.5,24,12.3,24,7.1,24,-,-,-,D
1962,19861214:0800,22.7,24,12.6,24,6.6,24,-,-,-,D
1962,19861215:0800,23.2,24,15.7,24,11.0,24,-,-,-,D
1962,19861216:0800,24.0,24,15.3,24,12.6,24,-,-,-,D
1962,19861217:0800,24.7,24,14.7,24,12.8,24,-,-,-,D
1962,19861218:0800,24.0,24,15.2,24,9.9,24,-,-,-,D
1962,19861219:0800,24.7,24,14.4,24,9.4,24,-,-,-,D
1962,19861220:0800,24.4,24,16.2,24,14.3,24,-,-,-,D
1962,19861221:0800,22.8,24,17.8,24,16.6,24,-,-,-,D
1962,19861222:0800,20.2,24,15.3,24,15.3,24,-,-,-,D
1962,19861223:0800,21.7,24,13.2,24,9.8,24,-,-,-,D
1962,19861224:0800,22.8,24,16.1,24,14.6,24,-,-,-,D
1962,19861225:0800,20.9,24,12.0,24,8.8,24,-,-,-,D
1962,19861226:0800,21.0,24,14.9,24,13.5,24,-,-,-,D
1962,19861227:0800,21.3,24,15.2,24,13.4,24,-,-,-,D
1962,19861228:0800,21.9,24,12.1,24,8.0,24,-,-,-,D
1962,19861229:0800,22.3,24,13.0,24,8.2,24,-,-,-,D
1962,19861230:0800,25.2,24,17.4,24,15.9,24,-,-,-,D
1962,19861231:0800,21.0,24,12.0,24,7.4,24,-,-,-,D
1962,19870101:0800,20.3,24,11.8,24,7.5,24,-,-,-,D
1962,19870102:0800,23.2,24,16.4,24,12.5,24,-,-,-,D
1962,19870103:0800,23.4,24,14.5,24,11.6,24,-,-,-,D
1962,19870104:0800,24.6,24,14.4,24,12.6,24,-,-,-,D
1962,19870105:0800,25.4,24,13.7,24,11.8,24,-,-,-,D
1962,19870106:0800,24.4,24,14.4,24,10.4,24,-,-,-,D
1962,19870107:0800,25.4,24,14.1,24,9.4,24,-,-,-,D
1962,19870108:0800,25.4,24,17.1,24,14.7,24,-,-,-,D
1962,19870109:0800,24.7,24,18.9,24,-,-,-,-,-,D
1962,19870110:0800,26.4,24,16.8,24,-,-,-,-,-,D
1962,19870111:0800,26.3,24,15.0,24,-,-,-,-,-,D
1962,19870112:0800,26.4,24,14.7,24,11.0,96,-,-,-,D
1962,19870113:0800,24.8,24,19.3,24,17.4,24,-,-,-,D
1962,19870114:0800,25.1,24,17.3,24,15.2,24,-,-,-,D
1962,19870115:0800,25.4,24,18.5,24,16.9,24,-,-,-,D
1962,19870116:0800,25.7,24,19.7,24,17.1,24,-,-,-,D
1962,19870117:0800,25.0,24,18.9,24,17.0,24,-,-,-,D
1962,19870118:0800,24.6,24,19.6,24,17.4,24,-,-,-,D
1962,19870119:0800,25.8,24,18.7,24,16.8,24,-,-,-,D
1962,19870120:0800,26.4,24,19.7,24,20.3,24,-,-,-,D
1962,19870121:0800,24.4,24,19.8,24,19.2,24,-,-,-,D
1962,19870122:0800,26.5,24,19.6,24,19.2,24,-,-,-,D
1962,19870123:0800,21.6,24,16.8,24,15.7,24,-,-,-,D
1962,19870124:0800,23.3,24,13.6,24,11.5,24,-,-,-,D
1962,19870125:0800,20.4,24,11.5,24,9.9,24,-,-,-,D
1962,19870126:0800,21.2,24,13.1,24,9.8,24,-,-,-,D
1962,19870127:0800,21.7,24,14.6,24,11.0,24,-,-,-,D
1962,19870128:0800,21.8,24,12.0,24,8.6,24,-,-,-,D
1962,19870129:0800,23.0,24,16.1,24,12.6,24,-,-,-,D
1962,19870130:0800,24.6,24,18.8,24,18.2,24,-,-,-,D
1962,19870131:0800,22.4,24,17.7,24,16.0,24,-,-,-,D
1962,19870201:0800,22.1,24,18.5,24,16.7,24,-,-,-,D
1962,19870202:0800,23.1,24,19.2,24,17.8,24,-,-,-,D
1962,19870203:0800,22.7,24,19.5,24,18.0,24,-,-,-,D
1962,19870204:0800,24.2,24,15.9,24,11.0,24,-,-,-,D
1962,19870205:0800,26.2,24,17.9,24,15.6,24,-,-,-,D
1962,19870206:0800,22.4,24,15.2,24,15.2,24,-,-,-,D
1962,19870207:0800,21.7,24,16.2,24,13.4,24,-,-,-,D
1962,19870208:0800,21.8,24,16.3,24,14.6,24,-,-,-,D
1962,19870209:0800,20.9,24,13.0,24,9.4,24,-,-,-,D
1962,19870210:0800,21.7,24,12.7,24,8.2,24,-,-,-,D
1962,19870211:0800,23.0,24,13.9,24,10.3,24,-,-,-,D
1962,19870212:0800,24.3,24,15.1,24,11.4,24,-,-,-,D
1962,19870213:0800,24.1,24,15.3,24,12.8,24,-,-,-,D
1962,19870214:0800,23.7,24,14.9,24,12.9,24,-,-,-,D
1962,19870215:0800,20.3,24,12.0,24,10.7,24,-,-,-,D
1962,19870216:0800,20.5,24,13.2,24,11.9,24,-,-,-,D
1962,19870217:0800,20.8,24,13.9,24,11.8,24,-,-,-,D
1962,19870218:0800,20.6,24,14.8,24,12.5,24,-,-,-,D
1962,19870219:0800,19.6,24,12.7,24,13.1,24,-,-,-,D
1962,19870220:0800,20.2,24,16.0,24,14.9,24,-,-,-,D
1962,19870221:0800,20.8,24,12.1,24,7.2,24,-,-,-,D
1962,19870222:0800,24.2,24,14.2,24,9.1,24,-,-,-,D
1962,19870223:0800,23.5,24,16.0,24,13.3,24,-,-,-,D
1962,19870224:0800,24.9,24,16.4,24,13.7,24,-,-,-,D
1962,19870225:0800,22.8,24,12.9,24,8.1,24,-,-,-,D
1962,19870226:0800,25.1,24,14.2,24,10.0,24,-,-,-,D
1962,19870227:0800,25.3,24,16.4,24,14.2,24,-,-,-,D
1962,19870228:0800,22.2,24,13.8,24,10.6,24,-,-,-,D
1962,19870301:0900,20.5,24,12.4,24,8.0,24,-,-,-,D
1962,19870302:0900,20.7,24,15.1,24,13.1,24,-,-,-,D
1962,19870303:0900,21.6,24,16.5,24,15.1,24,-,-,-,D
1962,19870304:0900,21.7,24,16.9,24,16.9,24,-,-,-,D
1962,19870305:0900,21.6,24,16.0,24,14.8,24,-,-,-,D
1962,19870306:0900,21.6,24,13.4,24,11.5,24,-,-,-,D
1962,19870307:0900,22.3,24,13.4,24,8.1,24,-,-,-,D
1962,19870308:0900,23.4,24,12.6,24,7.6,24,-,-,-,D
1962,19870309:0900,22.3,24,14.7,24,11.3,24,-,-,-,D
1962,19870310:0900,24.4,24,16.7,24,15.2,24,-,-,-,D
1962,19870311:0900,22.0,24,13.0,24,11.6,24,-,-,-,D
1962,19870312:0900,19.5,24,14.8,24,14.1,24,-,-,-,D
1962,19870313:0900,21.0,24,13.3,24,9.7,24,-,-,-,D
1962,19870314:0900,21.2,24,16.4,24,14.7,24,-,-,-,D
1962,19870315:0900,21.6,24,16.3,24,15.4,24,-,-,-,D
1962,19870316:0900,19.8,24,12.1,24,7.0,24,-,-,-,D
1962,19870317:0900,20.5,24,12.8,24,7.2,24,-,-,-,D
1962,19870318:0900,21.2,24,9.8,24,4.8,24,-,-,-,D
1962,19870319:0900,21.9,24,10.7,24,6.3,24,-,-,-,D
1962,19870320:0900,20.3,24,12.5,24,8.8,24,-,-,-,D
1962,19870321:0900,19.3,24,14.2,24,12.1,24,-,-,-,D
1962,19870322:0900,20.7,24,15.4,24,14.6,24,-,-,-,D
1962,19870323:0900,21.1,24,16.2,24,13.1,24,-,-,-,D
1962,19870324:0900,22.9,24,13.4,24,10.5,24,-,-,-,D
1962,19870325:0900,21.5,24,13.7,24,13.3,24,-,-,-,D
1962,19870326:0900,19.2,24,11.2,24,9.2,24,-,-,-,D
1962,19870327:0900,17.2,24,10.0,24,5.8,24,-,-,-,D
1962,19870328:0900,18.4,24,14.2,24,13.0,24,-,-,-,D
1962,19870329:0900,20.2,24,9.3,24,4.2,24,-,-,-,D
1962,19870330:0900,21.8,24,10.9,24,6.1,24,-,-,-,D
1962,19870331:0900,22.5,24,15.5,24,14.3,24,-,-,-,D
1962,19870401:0900,23.4,24,15.9,24,15.5,24,-,-,-,D
1962,19870402:0900,19.0,24,14.5,24,12.8,24,-,-,-,D
1962,19870403:0900,18.3,24,14.6,24,13.8,24,-,-,-,D
1962,19870404:0900,18.3,24,11.1,24,7.0,24,-,-,-,D
1962,19870405:0900,19.0,24,10.4,24,4.1,24,-,-,-,D
1962,19870406:0900,16.7,24,10.3,24,7.2,24,-,-,-,D
1962,19870407:0900,18.3,24,8.9,24,3.0,24,-,-,-,D
1962,19870408:0900,19.1,24,9.6,24,5.4,24,-,-,-,D
1962,19870409:0900,20.1,24,11.9,24,6.7,24,-,-,-,D
1962,19870410:0900,21.1,24,14.8,24,11.6,24,-,-,-,D
1962,19870411:0900,20.7,24,15.3,24,14.3,24,-,-,-,D
1962,19870412:0900,19.3,24,13.5,24,12.2,24,-,-,-,D
1962,19870413:0900,20.9,24,13.0,24,9.4,24,-,-,-,D
1962,19870414:0900,21.8,24,11.6,24,7.0,24,-,-,-,D
1962,19870415:0900,20.8,24,14.0,24,10.0,24,-,-,-,D
1962,19870416:0900,19.6,24,12.4,24,9.6,24,-,-,-,D
1962,19870417:0900,22.6,24,12.2,24,8.9,24,-,-,-,D
1962,19870418:0900,20.4,24,9.6,24,5.1,24,-,-,-,D
1962,19870419:0900,18.9,24,11.2,24,5.2,24,-,-,-,D
1962,19870420:0900,19.1,24,14.4,24,12.0,24,-,-,-,D
1962,19870421:0900,21.7,24,17.7,24,17.5,24,-,-,-,D
1962,19870422:0900,20.2,24,14.7,24,13.2,24,-,-,-,D
1962,19870423:0900,17.7,24,13.1,24,11.8,24,-,-,-,D
1962,19870424:0900,18.0,24,10.6,24,8.8,24,-,-,-,D
1962,19870425:0900,15.1,24,6.4,24,2.4,24,-,-,-,D
1962,19870426:0900,17.2,24,13.0,24,12.5,24,-,-,-,D
1962,19870427:0900,17.7,24,13.9,24,14.2,24,-,-,-,D
1962,19870428:0900,18.1,24,13.9,24,12.6,24,-,-,-,D
1962,19870429:0900,17.9,24,15.7,24,14.1,24,-,-,-,D
1962,19870430:0900,18.4,24,13.9,24,11.2,24,-,-,-,D
1962,19870501:0900,18.4,24,14.8,24,14.5,24,-,-,-,D
1962,19870502:0900,18.2,24,9.4,24,5.6,24,-,-,-,D
1962,19870503:0900,14.7,24,4.3,24,-1.2,24,-,-,-,D
1962,19870504:0900,16.2,24,5.1,24,-0.3,24,-,-,-,D
1962,19870505:0900,17.7,24,9.0,24,5.6,24,-,-,-,D
1962,19870506:0900,18.9,24,12.9,24,12.9,24,-,-,-,D
1962,19870507:0900,17.1,24,6.5,24,1.2,24,-,-,-,D
1962,19870508:0900,16.2,24,5.9,24,4.7,24,-,-,-,D
1962,19870509:0900,16.3,24,9.1,24,5.5,24,-,-,-,D
1962,19870510:0900,16.6,24,5.3,24,0.5,24,-,-,-,D
1962,19870511:0900,17.7,24,6.6,24,1.5,24,-,-,-,D
1962,19870512:0900,16.6,24,9.4,24,11.1,24,-,-,-,D
1962,19870513:0900,15.3,24,9.6,24,4.8,24,-,-,-,D
1962,19870514:0900,16.2,24,11.6,24,7.3,24,-,-,-,D
1962,19870515:0900,17.5,24,10.5,24,5.2,24,-,-,-,D
1962,19870516:0900,17.1,24,6.7,24,1.9,24,-,-,-,D
1962,19870517:0900,16.6,24,7.0,24,1.9,24,-,-,-,D
1962,19870518:0900,17.1,24,10.5,24,7.8,24,-,-,-,D
1962,19870519:0900,17.1,24,13.2,24,10.7,24,-,-,-,D
1962,19870520:0900,20.4,24,14.0,24,13.3,24,-,-,-,D
1962,19870521:0900,18.8,24,13.8,24,13.0,24,-,-,-,D
1962,19870522:0900,16.6,24,11.4,24,7.8,24,-,-,-,D
1962,19870523:0900,15.9,24,6.9,24,1.0,24,-,-,-,D
1962,19870524:0900,15.4,24,6.0,24,0.7,24,-,-,-,D
1962,19870525:0900,16.2,24,8.6,24,4.7,24,-,-,-,D
1962,19870526:0900,16.6,24,12.4,24,11.5,24,-,-,-,D
1962,19870527:0900,17.3,24,7.2,24,2.0,24,-,-,-,D
1962,19870528:0900,16.3,24,10.5,24,10.0,24,-,-,-,D
1962,19870529:0900,16.9,24,14.8,24,14.0,24,-,-,-,D
1962,19870530:0900,17.2,24,13.1,24,13.1,24,-,-,-,D
1962,19870531:0900,17.8,24,12.8,24,13.0,24,-,-,-,D
1962,19870601:0900,14.4,24,8.9,24,4.3,24,-,-,-,D
1962,19870602:0900,15.4,24,7.4,24,3.5,24,-,-,-,D
1962,19870603:0900,16.0,24,9.6,24,4.0,24,-,-,-,D
1962,19870604:0900,16.6,24,11.4,24,5.3,24,-,-,-,D
1962,19870605:0900,17.6,24,10.3,24,6.0,24,-,-,-,D
1962,19870606:0900,16.4,24,8.9,24,1.5,24,-,-,-,D
1962,19870607:0900,14.8,24,7.9,24,2.3,24,-,-,-,D
1962,19870608:0900,14.4,24,6.1,24,0.9,24,-,-,-,D
1962,19870609:0900,15.1,24,9.2,24,7.2,24,-,-,-,D
1962,19870610:0900,14.6,24,11.5,24,9.7,24,-,-,-,D
1962,19870611:0900,14.8,24,11.0,24,10.1,24,-,-,-,D
1962,19870612:0900,14.8,24,10.2,24,9.0,24,-,-,-,D
1962,19870613:0900,14.9,24,6.1,24,0.3,24,-,-,-,D
1962,19870614:0900,15.6,24,8.8,24,4.0,24,-,-,-,D
1962,19870615:0900,17.1,24,13.0,24,13.0,24,-,-,-,D
1962,19870616:0900,16.9,24,6.8,24,3.5,24,-,-,-,D
1962,19870617:0900,12.8,24,2.7,24,-3.2,24,-,-,-,D
1962,19870618:0900,13.2,24,5.3,24,3.1,24,-,-,-,D
1962,19870619:0900,14.2,24,9.0,24,10.1,24,-,-,-,D
1962,19870620:0900,14.6,24,10.9,24,9.0,24,-,-,-,D
1962,19870621:0900,14.2,24,10.8,24,9.1,24,-,-,-,D
1962,19870622:0900,14.4,24,4.9,24,-1.2,24,-,-,-,D
1962,19870623:0900,14.9,24,2.4,24,-1.5,24,-,-,-,D
1962,19870624:0900,12.4,24,5.7,24,2.6,24,-,-,-,D
1962,19870625:0900,13.4,24,8.3,24,5.2,24,-,-,-,D
1962,19870626:0900,14.3,24,10.4,24,10.1,24,-,-,-,D
1962,19870627:0900,13.3,24,8.8,24,4.8,24,-,-,-,D
1962,19870628:0900,15.2,24,9.6,24,6.0,24,-,-,-,D
1962,19870629:0900,13.8,24,7.7,24,3.5,24,-,-,-,D
1962,19870630:0900,15.2,24,10.0,24,8.1,24,-,-,-,D
1962,19870701:0900,15.0,24,8.0,24,7.6,24,-,-,-,D
1962,19870702:0900,13.0,24,8.8,24,7.7,24,-,-,-,D
1962,19870703:0900,13.6,24,8.1,24,2.5,24,-,-,-,D
1962,19870704:0900,14.1,24,5.4,24,0.6,24,-,-,-,D
1962,19870705:0900,13.2,24,5.1,24,0.4,24,-,-,-,D
1962,19870706:0900,11.6,24,2.6,24,-2.4,24,-,-,-,D
1962,19870707:0900,12.9,24,1.8,24,-2.7,24,-,-,-,D
1962,19870708:0900,13.5,24,10.1,24,9.3,24,-,-,-,D
1962,19870709:0900,14.6,24,11.5,24,9.6,24,-,-,-,D
1962,19870710:0900,14.5,24,11.5,24,8.8,24,-,-,-,D
1962,19870711:0900,14.1,24,9.0,24,5.8,24,-,-,-,D
1962,19870712:0900,13.2,24,9.0,24,5.1,24,-,-,-,D
1962,19870713:0900,14.4,24,7.7,24,2.4,24,-,-,-,D
1962,19870714:0900,14.7,24,11.4,24,10.1,24,-,-,-,D
1962,19870715:0900,14.0,24,11.0,24,10.5,24,-,-,-,D
1962,19870716:0900,15.4,24,9.2,24,6.9,24,-,-,-,D
1962,19870717:0900,14.9,24,7.7,24,1.7,24,-,-,-,D
1962,19870718:0900,14.3,24,9.0,24,4.0,24,-,-,-,D
1962,19870719:0900,14.5,24,10.4,24,7.6,24,-,-,-,D
1962,19870720:0900,14.4,24,6.8,24,1.8,24,-,-,-,D
1962,19870721:0900,14.8,24,7.7,24,2.8,24,-,-,-,D
1962,19870722:0900,14.7,24,6.7,24,2.1,24,-,-,-,D
1962,19870723:0900,14.8,24,7.1,24,3.4,24,-,-,-,D
1962,19870724:0900,14.8,24,5.8,24,0.3,24,-,-,-,D
1962,19870725:0900,15.1,24,7.2,24,7.0,24,-,-,-,D
1962,19870726:0900,14.3,24,10.3,24,5.3,24,-,-,-,D
1962,19870727:0900,14.3,24,10.1,24,7.7,24,-,-,-,D
1962,19870728:0900,13.4,24,10.4,24,8.8,24,-,-,-,D
1962,19870729:0900,13.9,24,10.6,24,8.8,24,-,-,-,D
1962,19870730:0900,13.7,24,6.7,24,2.0,24,-,-,-,D
1962,19870731:0900,14.4,24,3.7,24,-1.0,24,-,-,-,D
1962,19870801:0900,14.1,24,6.9,24,6.8,24,-,-,-,D
1962,19870802:0900,15.5,24,9.5,24,6.5,24,-,-,-,D
1962,19870803:0900,15.2,24,8.0,24,2.8,24,-,-,-,D
1962,19870804:0900,15.5,24,9.9,24,9.9,24,-,-,-,D
1962,19870805:0900,16.4,24,13.0,24,12.6,24,-,-,-,D
1962,19870806:0900,18.1,24,12.3,24,8.8,24,-,-,-,D
1962,19870807:0900,15.8,24,8.2,24,4.6,24,-,-,-,D
1962,19870808:0900,15.4,24,10.2,24,6.7,24,-,-,-,D
1962,19870809:0900,15.0,24,10.9,24,9.1,24,-,-,-,D
1962,19870810:0900,15.2,24,10.4,24,7.7,24,-,-,-,D
1962,19870811:0900,14.3,24,10.8,24,8.8,24,-,-,-,D
1962,19870812:0900,14.2,24,6.7,24,2.2,24,-,-,-,D
1962,19870813:0900,14.9,24,5.7,24,-0.6,24,-,-,-,D
1962,19870814:0900,14.5,24,3.8,24,-1.6,24,-,-,-,D
1962,19870815:0900,14.0,24,3.7,24,-2.5,24,-,-,-,D
1962,19870816:0900,14.5,24,3.0,24,-2.4,24,-,-,-,D
1962,19870817:0900,13.7,24,3.0,24,-2.4,24,-,-,-,D
1962,19870818:0900,13.9,24,7.3,24,2.0,24,-,-,-,D
1962,19870819:0900,16.5,24,6.4,24,0.6,24,-,-,-,D
1962,19870820:0900,15.4,24,8.9,24,3.4,24,-,-,-,D
1962,19870821:0900,14.7,24,7.1,24,2.0,24,-,-,-,D
1962,19870822:0900,16.9,24,12.1,24,11.5,24,-,-,-,D
1962,19870823:0900,15.7,24,12.8,24,11.5,24,-,-,-,D
1962,19870824:0900,15.9,24,12.0,24,10.6,24,-,-,-,D
1962,19870825:0900,15.2,24,8.6,24,4.8,24,-,-,-,D
1962,19870826:0900,16.8,24,11.3,24,7.3,24,-,-,-,D
1962,19870827:0900,17.2,24,8.8,24,4.6,24,-,-,-,D
1962,19870828:0900,15.4,24,9.6,24,9.0,24,-,-,-,D
1962,19870829:0900,16.0,24,6.0,24,1.5,24,-,-,-,D
1962,19870830:0900,16.8,24,7.8,24,3.4,24,-,-,-,D
1962,19870831:0900,14.7,24,7.8,24,2.7,24,-,-,-,D
